Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,3.0299999713897705,3.0299999713897705,2.924999952316284,2.9800000190734863,2.389958381652832,350000
1996-01-02,2.9800000190734863,3.0250000953674316,2.950000047683716,2.9749999046325684,2.3859479427337646,412000
1996-01-03,2.9749999046325684,2.994999885559082,2.950000047683716,2.984999895095825,2.393967390060425,284000
1996-01-04,2.984999895095825,2.9800000190734863,2.940000057220459,2.9649999141693115,2.377927303314209,282000
1996-01-05,2.9649999141693115,2.9800000190734863,2.950000047683716,2.9600000381469727,2.373917579650879,189000
1996-01-08,2.9600000381469727,2.950000047683716,2.9100000858306885,2.924999952316284,2.3458478450775146,237000
1996-01-09,2.924999952316284,2.924999952316284,2.799999952316284,2.8299999237060547,2.2696573734283447,483000
1996-01-10,2.8299999237060547,2.865000009536743,2.809999942779541,2.8399999141693115,2.277677297592163,226000
1996-01-11,2.8399999141693115,2.880000114440918,2.799999952316284,2.8299999237060547,2.2696573734283447,318000
1996-01-12,2.8299999237060547,2.8350000381469727,2.799999952316284,2.825000047683716,2.265648365020752,431000
1996-01-15,2.825000047683716,2.815000057220459,2.7750000953674316,2.7899999618530273,2.2375776767730713,181000
1996-01-16,2.7899999618530273,2.799999952316284,2.740000009536743,2.740000009536743,2.1974775791168213,358000
1996-01-17,2.740000009536743,2.7950000762939453,2.630000114440918,2.6549999713897705,2.129307270050049,429000
1996-01-18,2.6549999713897705,2.6549999713897705,2.5999999046325684,2.640000104904175,2.117278575897217,330000
1996-01-19,2.640000104904175,2.630000114440918,2.5350000858306885,2.555000066757202,2.0491080284118652,426000
1996-01-22,2.555000066757202,2.5899999141693115,2.5199999809265137,2.5450000762939453,2.041088342666626,359000
1996-01-23,2.5450000762939453,2.5999999046325684,2.509999990463257,2.5299999713897705,2.029057502746582,399000
1996-01-24,2.5299999713897705,2.5299999713897705,2.450000047683716,2.4649999141693115,1.9769282341003418,449000
1996-01-25,2.4649999141693115,2.450000047683716,2.4100000858306885,2.434999942779541,1.9528675079345703,390000
1996-01-26,2.434999942779541,2.434999942779541,2.434999942779541,2.434999942779541,1.9528675079345703,0
1996-01-29,2.434999942779541,2.494999885559082,2.3949999809265137,2.484999895095825,1.9929683208465576,311000
1996-01-30,2.484999895095825,2.549999952316284,2.484999895095825,2.5199999809265137,2.0210375785827637,452000
1996-01-31,2.5199999809265137,2.634999990463257,2.549999952316284,2.5899999141693115,2.0771772861480713,344000
1996-02-01,2.5899999141693115,2.799999952316284,2.5999999046325684,2.7799999713897705,2.229557752609253,424000
1996-02-02,2.7799999713897705,2.994999885559082,2.799999952316284,2.9149999618530273,2.3378283977508545,819000
1996-02-05,2.9149999618530273,3.0999999046325684,2.950000047683716,2.994999885559082,2.4019877910614014,906000
1996-02-06,2.994999885559082,3.049999952316284,2.950000047683716,2.9749999046325684,2.3859479427337646,888000
1996-02-07,2.9749999046325684,2.924999952316284,2.825000047683716,2.865000009536743,2.2977278232574463,586000
1996-02-08,2.865000009536743,3.1500000953674316,2.884999990463257,3.0450000762939453,2.442087173461914,667000
1996-02-09,3.0450000762939453,3.6549999713897705,3.3499999046325684,3.6500000953674316,2.927297353744507,1720000
1996-02-12,3.6500000953674316,3.7950000762939453,3.450000047683716,3.509999990463257,2.8150177001953125,2851000
1996-02-13,3.5999999046325684,3.5999999046325684,3.325000047683716,3.450000047683716,2.7668967247009277,1451000
1996-02-14,3.450000047683716,3.799999952316284,3.5899999141693115,3.7100000381469727,2.975417137145996,2464000
1996-02-15,3.7100000381469727,3.7699999809265137,3.6700000762939453,3.684999942779541,2.955366849899292,1191000
1996-02-16,3.684999942779541,3.674999952316284,3.509999990463257,3.559999942779541,2.855116844177246,1396000
1996-02-19,3.559999942779541,3.6500000953674316,3.5,3.515000104904175,2.8190274238586426,1297000
1996-02-20,3.515000104904175,3.515000104904175,3.305000066757202,3.365000009536743,2.6987266540527344,1361000
1996-02-21,3.365000009536743,3.365000009536743,3.365000009536743,3.365000009536743,2.6987266540527344,0
1996-02-22,3.365000009536743,3.4749999046325684,3.4000000953674316,3.424999952316284,2.746846914291382,848000
1996-02-23,3.424999952316284,3.5,3.4000000953674316,3.4200000762939453,2.742837429046631,687000
1996-02-26,3.4200000762939453,3.4749999046325684,3.375,3.384999990463257,2.7147669792175293,647000
1996-02-27,3.390000104904175,3.424999952316284,3.299999952316284,3.3949999809265137,2.722787380218506,841000
1996-02-28,3.3949999809265137,3.444999933242798,3.305000066757202,3.325000047683716,2.666647434234619,422000
1996-02-29,3.299999952316284,3.299999952316284,3.0,3.065000057220459,2.45812726020813,1275000
1996-03-01,3.065000057220459,3.1500000953674316,3.0,3.109999895095825,2.49421763420105,732000
1996-03-04,3.109999895095825,3.0999999046325684,3.049999952316284,3.065000057220459,2.45812726020813,647000
1996-03-05,3.065000057220459,3.065000057220459,3.065000057220459,3.065000057220459,2.45812726020813,0
1996-03-06,3.065000057220459,3.1500000953674316,3.0799999237060547,3.0999999046325684,2.4861977100372314,360000
1996-03-07,3.0999999046325684,3.1500000953674316,3.0250000953674316,3.059999942779541,2.454117774963379,486000
1996-03-08,3.059999942779541,3.069999933242798,3.0,3.049999952316284,2.4460978507995605,387000
1996-03-11,3.049999952316284,3.0450000762939453,2.9749999046325684,2.994999885559082,2.4019877910614014,324000
1996-03-12,2.994999885559082,2.994999885559082,2.930000066757202,2.9549999237060547,2.3699073791503906,400000
1996-03-13,2.9549999237060547,3.0999999046325684,3.0,3.0799999237060547,2.4701576232910156,486000
1996-03-14,3.0799999237060547,3.1500000953674316,3.0450000762939453,3.069999933242798,2.46213698387146,529000
1996-03-15,3.0999999046325684,3.0999999046325684,3.0,3.0,2.4059979915618896,807000
1996-03-18,3.0,3.0250000953674316,2.930000066757202,2.984999895095825,2.393967390060425,388000
1996-03-19,2.984999895095825,3.0,2.9000000953674316,2.9549999237060547,2.3699073791503906,617000
1996-03-20,2.9549999237060547,2.9549999237060547,2.9549999237060547,2.9549999237060547,2.3699073791503906,0
1996-03-21,2.9549999237060547,3.015000104904175,2.950000047683716,3.005000114440918,2.4100074768066406,643000
1996-03-22,3.005000114440918,3.0199999809265137,2.934999942779541,2.994999885559082,2.4019877910614014,194000
1996-03-25,2.994999885559082,3.049999952316284,2.9800000190734863,3.0250000953674316,2.426046848297119,413000
1996-03-26,3.0250000953674316,3.0799999237060547,2.9800000190734863,3.0450000762939453,2.442087173461914,643000
1996-03-27,3.0450000762939453,3.109999895095825,3.0299999713897705,3.0999999046325684,2.4861977100372314,795000
1996-03-28,3.0999999046325684,3.2750000953674316,3.130000114440918,3.2100000381469727,2.5744171142578125,1124000
1996-03-29,3.2100000381469727,3.309999942779541,3.200000047683716,3.244999885559082,2.6024880409240723,1356000
1996-04-01,3.244999885559082,3.299999952316284,3.240000009536743,3.2899999618530273,2.6385772228240967,963000
1996-04-02,3.2899999618530273,3.450000047683716,3.2799999713897705,3.4000000953674316,2.726797580718994,1835000
1996-04-03,3.4000000953674316,3.5999999046325684,3.4000000953674316,3.490000009536743,2.7989773750305176,2082000
1996-04-04,3.490000009536743,3.4549999237060547,3.3499999046325684,3.4049999713897705,2.730807065963745,1134000
1996-04-05,3.4049999713897705,3.4049999713897705,3.4049999713897705,3.4049999713897705,2.730807065963745,0
1996-04-08,3.4049999713897705,3.4700000286102295,3.4100000858306885,3.450000047683716,2.7668967247009277,925000
1996-04-09,3.450000047683716,3.4600000381469727,3.3550000190734863,3.384999990463257,2.7147669792175293,1219000
1996-04-10,3.384999990463257,3.4600000381469727,3.240000009536743,3.2850000858306885,2.6345674991607666,904000
1996-04-11,3.25,3.3399999141693115,3.25,3.3350000381469727,2.6746671199798584,631000
1996-04-12,3.3350000381469727,3.384999990463257,3.2799999713897705,3.3499999046325684,2.686697244644165,564000
1996-04-15,3.4100000858306885,3.4549999237060547,3.375,3.424999952316284,2.746846914291382,988000
1996-04-16,3.4200000762939453,3.434999942779541,3.359999895095825,3.375,2.706747055053711,783000
1996-04-17,3.375,3.5250000953674316,3.424999952316284,3.505000114440918,2.811007261276245,1546000
1996-04-18,3.549999952316284,3.694999933242798,3.505000114440918,3.6549999713897705,2.931307077407837,2706000
1996-04-19,3.700000047683716,4.025000095367432,3.625,3.8450000286102295,3.0836873054504395,6350000
1996-04-22,4.0,4.099999904632568,3.7049999237060547,3.7699999809265137,3.0235371589660645,5643000
1996-04-23,3.7699999809265137,3.7899999618530273,3.630000114440918,3.7100000381469727,2.975417137145996,3214000
1996-04-24,3.8949999809265137,4.050000190734863,3.799999952316284,3.8450000286102295,3.0836873054504395,5343000
1996-04-25,3.9000000953674316,3.9000000953674316,3.609999895095825,3.684999942779541,2.955366849899292,3333000
1996-04-26,3.684999942779541,3.7950000762939453,3.625,3.700000047683716,2.9673969745635986,2039000
1996-04-29,3.700000047683716,3.734999895095825,3.640000104904175,3.684999942779541,2.955366849899292,1350000
1996-04-30,3.684999942779541,3.700000047683716,3.505000114440918,3.5450000762939453,2.8430874347686768,2701000
1996-05-01,3.5450000762939453,3.7750000953674316,3.609999895095825,3.625,2.9072470664978027,1662000
1996-05-02,3.680000066757202,3.680000066757202,3.5450000762939453,3.565000057220459,2.8591270446777344,1170000
1996-05-03,3.565000057220459,3.569999933242798,3.490000009536743,3.5,2.806997299194336,1779000
1996-05-06,3.5,3.5,3.3499999046325684,3.380000114440918,2.7107582092285156,1360000
1996-05-07,3.380000114440918,3.440000057220459,3.3499999046325684,3.4149999618530273,2.7388272285461426,1821000
1996-05-08,3.200000047683716,3.5,3.200000047683716,3.484999895095825,2.7949671745300293,1617000
1996-05-09,3.484999895095825,3.494999885559082,3.380000114440918,3.4049999713897705,2.730807065963745,1115000
1996-05-10,3.4049999713897705,3.3949999809265137,3.240000009536743,3.384999990463257,2.7147669792175293,1371000
1996-05-13,3.384999990463257,3.424999952316284,3.3499999046325684,3.4200000762939453,2.742837429046631,712000
1996-05-14,3.484999895095825,3.484999895095825,3.375,3.424999952316284,2.746846914291382,1192000
1996-05-15,3.424999952316284,3.5,3.4000000953674316,3.4800000190734863,2.79095721244812,1608000
1996-05-16,3.4800000190734863,3.6700000762939453,3.515000104904175,3.575000047683716,2.8671469688415527,2671000
1996-05-17,3.549999952316284,3.549999952316284,3.4749999046325684,3.5299999713897705,2.831057548522949,1385000
1996-05-20,3.4749999046325684,3.4800000190734863,3.4000000953674316,3.4049999713897705,2.730807065963745,933000
1996-05-21,3.4000000953674316,3.4000000953674316,3.325000047683716,3.3350000381469727,2.6746671199798584,1644000
1996-05-22,3.3350000381469727,3.4200000762939453,3.369999885559082,3.375,2.706747055053711,645000
1996-05-23,3.4000000953674316,3.4000000953674316,3.3350000381469727,3.3499999046325684,2.686697244644165,361000
1996-05-24,3.3499999046325684,3.4000000953674316,3.3499999046325684,3.384999990463257,2.7147669792175293,473000
1996-05-27,3.384999990463257,3.384999990463257,3.325000047683716,3.3399999141693115,2.6786770820617676,1362000
1996-05-28,3.3399999141693115,3.4000000953674316,3.299999952316284,3.390000104904175,2.718778133392334,1390000
1996-05-29,3.390000104904175,3.450000047683716,3.3949999809265137,3.444999933242798,2.7628867626190186,1314000
1996-05-30,3.5,3.5,3.375,3.4100000858306885,2.7348175048828125,804000
1996-05-31,3.4100000858306885,3.430000066757202,3.369999885559082,3.4149999618530273,2.7388272285461426,486000
1996-06-03,3.4149999618530273,3.5,3.4149999618530273,3.450000047683716,2.7668967247009277,766000
1996-06-04,3.450000047683716,3.4749999046325684,3.375,3.4000000953674316,2.726797580718994,1698000
